origin_id,mode,facility_type,Tr,AF_k,P_i
C_020,driving,OS,15,0.5098568552161632,8980.0
C_001,driving,OS,15,1.1299272598123822,11335.0
C_002,driving,OS,15,0.22110991256092377,4039.0
C_003,driving,OS,15,0.46637802232989073,3500.0
C_004,driving,OS,15,0.27454941315609926,4929.0
C_005,driving,OS,15,0.5963687416757256,3557.0
C_006,driving,OS,15,0.3533267501303945,6615.0
C_007,driving,OS,15,0.14463101168648246,13786.0
C_008,driving,OS,15,1.0893318573334794,7247.0
C_009,driving,OS,15,0.048814961131674835,4971.0
C_021,driving,OS,15,0.32691696499865575,14586.0
C_022,driving,OS,15,0.33816415216657086,3947.0
C_023,driving,OS,15,0.8403356207829532,6034.0
C_024,driving,OS,15,0.26640964480330664,10071.0
C_025,driving,OS,15,0.32241097225854987,11614.0
C_026,driving,OS,15,0.01745953025300557,4499.0
H_001,driving,OS,15,0.14154924041620354,41.0
H_002,driving,OS,15,0.2764048862367058,20.7
H_003,driving,OS,15,0.671209225031034,112.7
H_004,driving,OS,15,0.3278821683943885,121.9
H_005,driving,OS,15,0.24228862722258365,138.0
H_006,driving,OS,15,0.43244168299589314,34.5
H_007,driving,OS,15,0.4806555029088934,57.5
H_008,driving,OS,15,0.7411827595100807,55.2
H_009,driving,OS,15,0.6190243528638271,2.3
H_010,driving,OS,15,1.0655299007756187,2.3
H_011,driving,OS,15,0.7967028546174182,2.3
H_012,driving,OS,15,0.20814121984406828,2.3
H_013,driving,OS,15,0.4747346997319745,2.3
H_014,driving,OS,15,0.5898678630137794,32.2
H_015,driving,OS,15,0.5261949662817389,202.4
H_016,driving,OS,15,0.4809291449073537,4.6
H_017,driving,OS,15,0.3535899474870113,163.3
H_018,driving,OS,15,0.5319638202171032,87.4
H_019,driving,OS,15,0.5852302005387782,168.0
H_020,driving,OS,15,0.5002244732898448,106.0
H_021,driving,OS,15,1.0023835494753557,162.0
H_022,driving,OS,15,0.35545439542543616,1600.0
H_023,driving,OS,15,0.7524973881041389,1090.0
H_024,driving,OS,15,0.4580952871638225,220.0
H_025,driving,OS,15,0.9624329570835568,400.0
H_026,driving,OS,15,0.6286442801004427,509.0
H_027,driving,OS,15,1.3382438382107988,388.0
H_028,driving,OS,15,0.4073518618409528,612.0
H_029,driving,OS,15,0.13583093695387127,1460.0
H_030,driving,OS,15,0.49946826342229494,774.0
PV_001,driving,OS,15,0.2847651110982233,10791.0
PV_002,driving,OS,15,1.4183015410587563,4367.0
PV_003,driving,OS,15,1.2259153374188205,6515.0
PV_004,driving,OS,15,0.14693905378956282,3265.0
PV_005,driving,OS,15,2.1378962341001517,3873.0
PV_006,driving,OS,15,1.5171334279281352,5035.0
PV_007,driving,OS,15,0.8078454925683829,5276.0
PV_008,driving,OS,15,0.38106650234709855,4964.0
PV_009,driving,OS,15,0.12131433712862688,4400.0
PV_010,driving,OS,15,0.9571192862043746,3329.0
PV_011,driving,OS,15,0.3883527658438336,6704.0
PV_012,driving,OS,15,0.12381571664688332,3249.0
PV_013,driving,OS,15,2.0378183978278757,6236.0
PV_014,driving,OS,15,0.10720606335331628,6634.0
PV_015,driving,OS,15,0.30180882447744617,3928.0
PV_016,driving,OS,15,0.2938320001993498,11801.0
PV_017,driving,OS,15,0.14943665620773652,22319.0
PV_018,driving,OS,15,0.10908829621437904,12664.0
PV_019,driving,OS,15,1.6890529451716823,6009.0
PV_020,driving,OS,15,0.14875833935041144,8696.0
PV_021,driving,OS,15,1.9459113874719767,3140.0
PV_022,driving,OS,15,0.2956391212412647,3189.0
PV_023,driving,OS,15,1.6225021445657875,37299.0
PV_024,driving,OS,15,0.11018207675852562,3421.0
PV_025,driving,OS,15,1.2582002030195722,7887.0
PV_026,driving,OS,15,0.11673034017192421,2781.0
PV_027,driving,OS,15,0.1872163787573966,2777.0
PV_028,driving,OS,15,0.42977575714316946,5005.0
PV_029,driving,OS,15,1.852687093282354,4651.0
PV_030,driving,OS,15,1.152932824639845,4090.0
PV_031,driving,OS,15,0.3087701526747046,4396.0
PV_032,driving,OS,15,0.05461098555871059,9645.0
PV_033,driving,OS,15,0.06664397118276806,12357.0
PV_034,driving,OS,15,0.38739996071049204,5678.0
PV_035,driving,OS,15,1.1359566589814807,5802.0
PV_036,driving,OS,15,0.1818306343080695,2567.0
PV_037,driving,OS,15,0.3451066629876807,3476.0
PV_038,driving,OS,15,0.23594205582765312,13142.0
PV_039,driving,OS,15,0.15593076749547022,3264.0
PV_040,driving,OS,15,1.4323703026126198,4472.0
PV_041,driving,OS,15,1.36238468526084,5604.0
PV_042,driving,OS,15,1.22076793758892,4002.0
PV_043,driving,OS,15,0.15174017690963776,6647.0
PV_044,driving,OS,15,0.13562267567412548,30038.0
PV_045,driving,OS,15,0.08786180915451158,6746.0
PH_001,driving,OS,30,0.8084450409076088,3913.0
PH_002,driving,OS,30,0.7903764384077752,3209.0
PH_003,driving,OS,30,0.7161548275301938,3923.0
PH_004,driving,OS,30,0.7429177767118007,10775.0
PH_005,driving,OS,30,0.7291313145501166,5453.0
PH_006,driving,OS,30,0.7607388038988596,17817.0
PH_007,driving,OS,30,0.7599158881961496,13588.0
PH_008,driving,OS,30,0.7827319202877702,16756.0
PH_009,driving,OS,30,0.7928990699345099,8485.0
PH_010,driving,OS,30,0.7633906754101216,9682.0
PH_011,driving,OS,30,0.7740741987035963,16989.0
PH_012,driving,OS,30,0.7928132965912982,14147.0
PH_013,driving,OS,30,0.7676200678530559,4587.0
PH_014,driving,OS,30,0.7595439561190316,15655.0
PH_015,driving,OS,30,0.7913671477108268,5572.0
PH_016,driving,OS,30,0.7916748085235766,12066.0
PH_017,driving,OS,30,0.6780169164109637,6467.0
PH_018,driving,OS,30,0.7701090457312841,12329.0
PH_019,driving,OS,30,0.7291195551748653,9540.0
PH_020,driving,OS,30,0.679013270695743,16071.0
PH_021,driving,OS,30,0.8040939490373186,3415.0
PH_022,driving,OS,30,0.750960456598549,3444.0
PH_023,driving,OS,30,0.7826239828538676,6744.0
PH_024,driving,OS,30,0.7758479506556866,11876.0
PH_025,driving,OS,30,0.7191977466381017,5866.0
PH_026,driving,OS,30,0.7404505027820634,8869.0
PH_027,driving,OS,30,0.5602470842385562,6419.0
PH_028,driving,OS,30,0.5996406050187721,3185.0
PH_029,driving,OS,30,0.5590952302574006,7165.0
PH_030,driving,OS,30,0.7119746591893973,6200.0
PH_031,driving,OS,30,0.7603605084102739,3534.0
PH_032,driving,OS,30,0.8027699992624994,10438.0
PH_033,driving,OS,30,0.6581843298184357,7907.0
PH_034,driving,OS,30,0.802017148478741,11259.0
PH_035,driving,OS,30,0.5610707116353529,9662.0
PH_036,driving,OS,30,0.8217447914165009,9944.0
PH_037,driving,OS,30,0.7627015927254142,8499.0
PH_038,driving,OS,30,0.7479841225694844,13258.0
PH_039,driving,OS,30,0.7253025029040067,11426.0
PH_040,driving,OS,30,0.7587419071076066,11295.0
PH_041,driving,OS,30,0.8083293804025239,18247.0
PH_042,driving,OS,30,0.8265377684799595,4942.0
PH_043,driving,OS,30,0.8058469355444168,4411.0
PH_044,driving,OS,30,0.752649878395211,4684.0
PH_045,driving,OS,30,0.7522485486655958,6208.0
PH_046,driving,OS,30,0.787085488656243,17407.0
PH_047,driving,OS,30,0.7102984791878356,24618.0
PH_048,driving,OS,30,0.6266714649804798,23341.0
PH_049,driving,OS,30,0.7788182296303656,16843.0
PH_050,driving,OS,30,0.8133469266795363,11985.0
PH_051,driving,OS,30,0.6926817930631903,14753.0
PH_052,driving,OS,30,0.5941481449232775,22319.0
PH_053,driving,OS,30,0.669422534997936,35277.0
PH_054,driving,OS,30,0.17845848777026627,3063.0
PH_055,driving,OS,30,0.7752981896988199,25561.0
PH_056,driving,OS,30,0.7031834082208348,11404.0
PH_057,driving,OS,30,0.6710959012473874,6991.0
PH_058,driving,OS,30,0.6851140929164126,17926.0
PH_059,driving,OS,30,0.7068757204401941,18748.0
PH_060,driving,OS,30,0.7957387579594151,4696.0
PH_061,driving,OS,30,0.6989906356400186,18720.0
PH_062,driving,OS,30,0.5716047836135181,13612.0
PH_063,driving,OS,30,0.6442433467216484,14060.0
PH_064,driving,OS,30,0.4461038556367732,13467.0
PH_065,driving,OS,30,0.681417312274214,21845.0
PH_066,driving,OS,30,0.6701524808766189,7079.0
PH_067,driving,OS,30,0.7417916867636472,17833.0
PH_068,driving,OS,30,0.7278850973694827,5936.0
PH_069,driving,OS,30,0.7815240053700874,15440.0
PH_070,driving,OS,30,0.7789000558081135,5280.0
PH_071,driving,OS,30,0.7807410324279825,18670.0
PH_072,driving,OS,30,0.7747346138550162,15831.0
PH_073,driving,OS,30,0.7946433340602019,12176.0
PH_074,driving,OS,30,0.8280868911075244,16794.0
PH_075,driving,OS,30,0.7681867276345726,3620.0
PH_076,driving,OS,30,0.6648314881923321,4280.0
PH_077,driving,OS,30,0.6899154483006541,21799.0
PH_078,driving,OS,30,0.614602707186782,10026.0
C_010,driving,OS,30,0.5346426435232554,6353.0
C_011,driving,OS,30,0.6184371013276759,3904.0
C_012,driving,OS,30,0.6527248330765498,4839.0
C_013,driving,OS,30,0.6767223869132712,3999.0
C_014,driving,OS,30,0.7052350169675801,5698.0
C_015,driving,OS,30,0.5140060228526078,4432.0
C_016,driving,OS,30,0.5850996093177134,4909.0
C_017,driving,OS,30,0.6626690846041181,3179.0
C_018,driving,OS,30,0.7274215419154666,8550.0
C_019,driving,OS,30,0.5734852760472061,4950.0
C_020,driving,OS,30,0.6979237311388702,8980.0
C_001,driving,OS,30,0.7096310791429298,11335.0
C_002,driving,OS,30,0.606504214334455,4039.0
C_003,driving,OS,30,0.6916422402229419,3500.0
C_004,driving,OS,30,0.578965355697596,4929.0
C_005,driving,OS,30,0.7417491139679125,3557.0
C_006,driving,OS,30,0.6056476604103516,6615.0
C_007,driving,OS,30,0.5886748379693976,13786.0
C_008,driving,OS,30,0.6946201534257382,7247.0
C_009,driving,OS,30,0.5161262001335237,4971.0
C_021,driving,OS,30,0.687346882697334,14586.0
C_022,driving,OS,30,0.6341223191670918,3947.0
C_023,driving,OS,30,0.7648107922863763,6034.0
C_024,driving,OS,30,0.67143602428986,10071.0
C_025,driving,OS,30,0.6302780242087531,11614.0
C_026,driving,OS,30,0.4696054295637264,4499.0
H_001,driving,OS,30,0.5910485629457984,41.0
H_002,driving,OS,30,0.6309179487911005,20.7
H_003,driving,OS,30,0.6882241285920243,112.7
H_004,driving,OS,30,0.6497385866966858,121.9
H_005,driving,OS,30,0.6402967427035257,138.0
H_006,driving,OS,30,0.704949914524291,34.5
H_007,driving,OS,30,0.6361491056985781,57.5
H_008,driving,OS,30,0.6545158997510995,55.2
H_009,driving,OS,30,0.7038964886904133,2.3
H_010,driving,OS,30,0.7693734858955616,2.3
H_011,driving,OS,30,0.6998328031360123,2.3
H_012,driving,OS,30,0.5401862453202199,2.3
H_013,driving,OS,30,0.6826052333113785,2.3
H_014,driving,OS,30,0.650619075363513,32.2
H_015,driving,OS,30,0.6628288849802113,202.4
H_016,driving,OS,30,0.650478106926851,4.6
H_017,driving,OS,30,0.6298269699707262,163.3
H_018,driving,OS,30,0.6765695771063707,87.4
H_019,driving,OS,30,0.6859996495506725,168.0
H_020,driving,OS,30,0.686362326225208,106.0
H_021,driving,OS,30,0.7066811023978702,162.0
H_022,driving,OS,30,0.6428184315098823,1600.0
H_023,driving,OS,30,0.738413997815266,1090.0
H_024,driving,OS,30,0.6250406393178835,220.0
H_025,driving,OS,30,0.7119592715357779,400.0
H_026,driving,OS,30,0.6795574808165383,509.0
H_027,driving,OS,30,0.7439452406747319,388.0
H_028,driving,OS,30,0.5652964134011874,612.0
H_029,driving,OS,30,0.5140687419474762,1460.0
H_030,driving,OS,30,0.6429870536111381,774.0
PV_001,driving,OS,30,0.5310402908566285,10791.0
PV_002,driving,OS,30,0.6225696549932286,4367.0
PV_003,driving,OS,30,0.6056379063607882,6515.0
PV_004,driving,OS,30,0.6233983310049065,3265.0
PV_005,driving,OS,30,0.6738209119160324,3873.0
PV_006,driving,OS,30,0.6585783355859824,5035.0
PV_007,driving,OS,30,0.638389366892052,5276.0
PV_008,driving,OS,30,0.555149019172792,4964.0
PV_009,driving,OS,30,0.5744418837287263,4400.0
PV_010,driving,OS,30,0.6022715209019054,3329.0
PV_011,driving,OS,30,0.7112993227928647,6704.0
PV_012,driving,OS,30,0.5316268432814651,3249.0
PV_013,driving,OS,30,0.697113384226818,6236.0
PV_014,driving,OS,30,0.530908082020371,6634.0
PV_015,driving,OS,30,0.6179162791714307,3928.0
PV_016,driving,OS,30,0.4924719892479127,11801.0
PV_017,driving,OS,30,0.4906567618751165,22319.0
PV_018,driving,OS,30,0.5705336647370408,12664.0
PV_019,driving,OS,30,0.6406762422059998,6009.0
PV_020,driving,OS,30,0.5272477947265946,8696.0
PV_021,driving,OS,30,0.701931192616366,3140.0
PV_022,driving,OS,30,0.6259232545164614,3189.0
PV_023,driving,OS,30,0.7333905104370835,37299.0
PV_024,driving,OS,30,0.4593714968155967,3421.0
PV_025,driving,OS,30,0.6225884993866544,7887.0
PV_026,driving,OS,30,0.49959301346213303,2781.0
PV_027,driving,OS,30,0.3974807049735893,2777.0
PV_028,driving,OS,30,0.5939397333673483,5005.0
PV_029,driving,OS,30,0.6282643680671638,4651.0
PV_030,driving,OS,30,0.6119052486023768,4090.0
PV_031,driving,OS,30,0.6701688125462741,4396.0
PV_032,driving,OS,30,0.22441510890991787,9645.0
PV_033,driving,OS,30,0.30139295071855843,12357.0
PV_034,driving,OS,30,0.5755616489516736,5678.0
PV_035,driving,OS,30,0.49131405861835675,5802.0
PV_036,driving,OS,30,0.48671989380165864,2567.0
PV_037,driving,OS,30,0.5096665855893318,3476.0
PV_038,driving,OS,30,0.5113269864888415,13142.0
PV_039,driving,OS,30,0.47236949313138693,3264.0
PV_040,driving,OS,30,0.6124022723039573,4472.0
PV_041,driving,OS,30,0.6477701335252126,5604.0
PV_042,driving,OS,30,0.5184592630232303,4002.0
PV_043,driving,OS,30,0.6020529217065526,6647.0
PV_044,driving,OS,30,0.5667919352264904,30038.0
PV_045,driving,OS,30,0.4767399094387414,6746.0
PH_001,driving,OS,60,0.7063332345276884,3913.0
PH_002,driving,OS,60,0.7018919040243694,3209.0
PH_003,driving,OS,60,0.6892545039260833,3923.0
PH_004,driving,OS,60,0.6945824728764026,10775.0
PH_005,driving,OS,60,0.6918000700020348,5453.0
PH_006,driving,OS,60,0.6979576532698567,17817.0
PH_007,driving,OS,60,0.697923583007958,13588.0
PH_008,driving,OS,60,0.7023200901582309,16756.0
PH_009,driving,OS,60,0.7043507679955083,8485.0
PH_010,driving,OS,60,0.698550484623474,9682.0
PH_011,driving,OS,60,0.7003286437297132,16989.0
PH_012,driving,OS,60,0.7039734705377481,14147.0
PH_013,driving,OS,60,0.696675088942472,4587.0
PH_014,driving,OS,60,0.6948357458086308,15655.0
PH_015,driving,OS,60,0.7040152234959284,5572.0
PH_016,driving,OS,60,0.7039934886606675,12066.0
PH_017,driving,OS,60,0.6812045988990811,6467.0
PH_018,driving,OS,60,0.6987678486248676,12329.0
PH_019,driving,OS,60,0.6877762717332785,9540.0
PH_020,driving,OS,60,0.67840167477779,16071.0
PH_021,driving,OS,60,0.7032159838183312,3415.0
PH_022,driving,OS,60,0.6931147072472468,3444.0
PH_023,driving,OS,60,0.7009477027013203,6744.0
PH_024,driving,OS,60,0.700882076311302,11876.0
PH_025,driving,OS,60,0.6896160262796801,5866.0
PH_026,driving,OS,60,0.69400957671224,8869.0
PH_027,driving,OS,60,0.6569199013850877,6419.0
PH_028,driving,OS,60,0.6652076512808777,3185.0
PH_029,driving,OS,60,0.6564557183246702,7165.0
PH_030,driving,OS,60,0.6858499037360538,6200.0
PH_031,driving,OS,60,0.6964107352381927,3534.0
PH_032,driving,OS,60,0.7041285873971843,10438.0
PH_033,driving,OS,60,0.6772860676919533,7907.0
PH_034,driving,OS,60,0.7045002836174677,11259.0
PH_035,driving,OS,60,0.6570699953416504,9662.0
PH_036,driving,OS,60,0.7095357869584613,9944.0
PH_037,driving,OS,60,0.6984492029193373,8499.0
PH_038,driving,OS,60,0.6956333679952962,13258.0
PH_039,driving,OS,60,0.6911131402444345,11426.0
PH_040,driving,OS,60,0.6972473467101434,11295.0
PH_041,driving,OS,60,0.706905620788783,18247.0
PH_042,driving,OS,60,0.7103596201049088,4942.0
PH_043,driving,OS,60,0.7065033220367294,4411.0
PH_044,driving,OS,60,0.6941659526822501,4684.0
PH_045,driving,OS,60,0.6954904318553073,6208.0
PH_046,driving,OS,60,0.7016435148623068,17407.0
PH_047,driving,OS,60,0.687963594318899,24618.0
PH_048,driving,OS,60,0.6707937750898356,23341.0
PH_049,driving,OS,60,0.7002918971919664,16843.0
PH_050,driving,OS,60,0.7082043715433586,11985.0
PH_051,driving,OS,60,0.6842649384559216,14753.0
PH_052,driving,OS,60,0.6640098908765072,22319.0
PH_053,driving,OS,60,0.679675312076042,35277.0
PH_054,driving,OS,60,0.5651637606120338,3063.0
PH_055,driving,OS,60,0.7001942119517788,25561.0
PH_056,driving,OS,60,0.6866080641787367,11404.0
PH_057,driving,OS,60,0.6799782875402015,6991.0
PH_058,driving,OS,60,0.6827611755521753,17926.0
PH_059,driving,OS,60,0.6856588265091649,18748.0
PH_060,driving,OS,60,0.7044515937411289,4696.0
PH_061,driving,OS,60,0.6856665042422224,18720.0
PH_062,driving,OS,60,0.6590438635614201,13612.0
PH_063,driving,OS,60,0.6743759148245815,14060.0
PH_064,driving,OS,60,0.6318057188046711,13467.0
PH_065,driving,OS,60,0.6820947650029437,21845.0
PH_066,driving,OS,60,0.6798523330705939,7079.0
PH_067,driving,OS,60,0.6942533653231205,17833.0
PH_068,driving,OS,60,0.6915937344558122,5936.0
PH_069,driving,OS,60,0.7017102035853607,15440.0
PH_070,driving,OS,60,0.7014476510104786,5280.0
PH_071,driving,OS,60,0.6999537321935089,18670.0
PH_072,driving,OS,60,0.7007639615860293,15831.0
PH_073,driving,OS,60,0.7044960085758224,12176.0
PH_074,driving,OS,60,0.710735698816225,16794.0
PH_075,driving,OS,60,0.6970486357794037,3620.0
PH_076,driving,OS,60,0.6786799385519067,4280.0
PH_077,driving,OS,60,0.6837226993522397,21799.0
PH_078,driving,OS,60,0.668281088024795,10026.0
C_010,driving,OS,60,0.6513191491991523,6353.0
C_011,driving,OS,60,0.6688317149288795,3904.0
C_012,driving,OS,60,0.6759413392369051,4839.0
C_013,driving,OS,60,0.6810671951181445,3999.0
C_014,driving,OS,60,0.6869209158519438,5698.0
C_015,driving,OS,60,0.6468283459614413,4432.0
C_016,driving,OS,60,0.6620834280905978,4909.0
C_017,driving,OS,60,0.6785422722747767,3179.0
C_018,driving,OS,60,0.6913930460669576,8550.0
C_019,driving,OS,60,0.6596562532237111,4950.0
C_020,driving,OS,60,0.6854856749676628,8980.0
C_001,driving,OS,60,0.6844419340896593,11335.0
C_002,driving,OS,60,0.6667285540965194,4039.0
C_003,driving,OS,60,0.6840668633114617,3500.0
C_004,driving,OS,60,0.6586927553867565,4929.0
C_005,driving,OS,60,0.6936103806651921,3557.0
C_006,driving,OS,60,0.6665216781221887,6615.0
C_007,driving,OS,60,0.6627199149025441,13786.0
C_008,driving,OS,60,0.680950984947648,7247.0
C_009,driving,OS,60,0.6472354718459772,4971.0
C_021,driving,OS,60,0.6832428348879555,14586.0
C_022,driving,OS,60,0.672346465020408,3947.0
C_023,driving,OS,60,0.6984243704610762,6034.0
C_024,driving,OS,60,0.6794783278446518,10071.0
C_025,driving,OS,60,0.6711440479352861,11614.0
C_026,driving,OS,60,0.6371887624206565,4499.0
H_001,driving,OS,60,0.6629143736533583,41.0
H_002,driving,OS,60,0.669383080889762,20.7
H_003,driving,OS,60,0.6802468382442957,112.7
H_004,driving,OS,60,0.6755580386059797,121.9
H_005,driving,OS,60,0.6733318312423642,138.0
H_006,driving,OS,60,0.6855664267519243,34.5
H_007,driving,OS,60,0.66961868990342,57.5
H_008,driving,OS,60,0.6738086686390324,55.2
H_009,driving,OS,60,0.6839494788078616,2.3
H_010,driving,OS,60,0.6986759306014837,2.3
H_011,driving,OS,60,0.682936563514384,2.3
H_012,driving,OS,60,0.65274376545748,2.3
H_013,driving,OS,60,0.6803504551541799,2.3
H_014,driving,OS,60,0.6724990230734272,32.2
H_015,driving,OS,60,0.678553713112657,202.4
H_016,driving,OS,60,0.6741527632260549,4.6
H_017,driving,OS,60,0.6715824203733596,163.3
H_018,driving,OS,60,0.6813091276788338,87.4
H_019,driving,OS,60,0.6833840835801739,168.0
H_020,driving,OS,60,0.6813316068607493,106.0
H_021,driving,OS,60,0.683667467076134,162.0
H_022,driving,OS,60,0.6744680048107694,1600.0
H_023,driving,OS,60,0.6921159886083504,1090.0
H_024,driving,OS,60,0.6709418279888004,220.0
H_025,driving,OS,60,0.6849397018869825,400.0
H_026,driving,OS,60,0.6794080257185505,509.0
H_027,driving,OS,60,0.6915077397818672,388.0
H_028,driving,OS,60,0.6583546089081284,612.0
H_029,driving,OS,60,0.6471059950719055,1460.0
H_030,driving,OS,60,0.6744069766525923,774.0
PV_001,driving,OS,60,0.6507477807910856,10791.0
PV_002,driving,OS,60,0.6626741783795129,4367.0
PV_003,driving,OS,60,0.6588901955975238,6515.0
PV_004,driving,OS,60,0.6699199263640835,3265.0
PV_005,driving,OS,60,0.6732426142649574,3873.0
PV_006,driving,OS,60,0.671227433037605,5035.0
PV_007,driving,OS,60,0.6682913888219164,5276.0
PV_008,driving,OS,60,0.6548381320304746,4964.0
PV_009,driving,OS,60,0.6593467833733134,4400.0
PV_010,driving,OS,60,0.6588594416375548,3329.0
PV_011,driving,OS,60,0.6867580609864113,6704.0
PV_012,driving,OS,60,0.6270949018375542,3249.0
PV_013,driving,OS,60,0.6790686886404337,6236.0
PV_014,driving,OS,60,0.649884501475723,6634.0
PV_015,driving,OS,60,0.6611792584960942,3928.0
PV_016,driving,OS,60,0.6139815537925744,11801.0
PV_017,driving,OS,60,0.6411272342426789,22319.0
PV_018,driving,OS,60,0.6573621342013237,12664.0
PV_019,driving,OS,60,0.6568688752596431,6009.0
PV_020,driving,OS,60,0.6112117070585782,8696.0
PV_021,driving,OS,60,0.6454746377509923,3140.0
PV_022,driving,OS,60,0.6684101762929416,3189.0
PV_023,driving,OS,60,0.6767472595697832,37299.0
PV_024,driving,OS,60,0.6350347117921606,3421.0
PV_025,driving,OS,60,0.6601029784817981,7887.0
PV_026,driving,OS,60,0.639579429167349,2781.0
PV_027,driving,OS,60,0.558942159839734,2777.0
PV_028,driving,OS,60,0.6485633458095692,5005.0
PV_029,driving,OS,60,0.6609282514631608,4651.0
PV_030,driving,OS,60,0.5990299263081192,4090.0
PV_031,driving,OS,60,0.6773338603804581,4396.0
PV_032,driving,OS,60,0.5558718015121465,9645.0
PV_033,driving,OS,60,0.5915121670405239,12357.0
PV_034,driving,OS,60,0.658803669654518,5678.0
PV_035,driving,OS,60,0.5362335273514321,5802.0
