mode,facility_type,Tr,dest_id,S_j,demand_sum,R_j
transit,Kin,60,K_136,208.0,671159.1948455868,0.00030991157030613945
transit,Kin,60,K_137,199.0,772168.1105994761,0.0002577159005511189
transit,Kin,60,K_138,224.0,540830.653190277,0.0004141777073445419
transit,Kin,60,K_139,83.0,767038.217398108,0.00010820842836429539
transit,Kin,60,K_140,194.0,734668.6294942658,0.0002640646302449943
transit,Kin,60,K_141,85.0,874782.0666614149,9.716705821874069e-05
transit,Kin,60,K_142,95.0,551043.8150548952,0.00017240008399429374
transit,Kin,60,K_143,84.0,597118.39843381,0.0001406756184708506
transit,Kin,60,K_144,89.0,581958.5538746279,0.00015293185297723691
transit,Kin,60,K_145,89.0,634264.1295742394,0.00014032009040104913
transit,Kin,60,K_146,161.0,907160.3654870363,0.00017747688956137574
transit,Kin,60,K_147,146.0,562275.7458919815,0.0002596590748697312
transit,Kin,60,K_148,133.0,685445.4054144385,0.0001940344175472074
transit,Kin,60,K_149,100.0,604430.5799629402,0.00016544497137476293
transit,Kin,60,K_150,170.0,888383.3045493088,0.00019135884153771186
transit,Kin,60,K_151,378.0,386674.8390444633,0.0009775655455992423
transit,Kin,60,K_152,93.0,882390.947840369,0.00010539546017285797
transit,Kin,60,K_153,114.0,549275.7105106033,0.00020754604257673494
transit,Kin,60,K_154,458.0,549275.7105106033,0.0008338253289486368
transit,Kin,60,K_155,108.0,673117.4308839483,0.0001604474866416291
transit,Kin,60,K_156,251.0,501154.22149982105,0.0005008438305654173
transit,Kin,60,K_157,273.0,457592.8796075161,0.0005966001923678445
transit,Kin,60,K_158,207.0,376011.42671224504,0.0005505151846313795
transit,Kin,60,K_159,270.0,595491.194509496,0.00045340720818281465
transit,Kin,60,K_160,122.0,843817.1555757549,0.00014458108512472318
transit,Kin,60,K_161,376.0,971012.7405274455,0.00038722457935594145
transit,Kin,60,K_162,134.0,905378.3187594803,0.00014800442778837737
transit,Kin,60,K_163,179.0,946981.1684494427,0.00018902171021319144
transit,Kin,60,K_164,146.0,881278.520710709,0.00016566839718532795
transit,Kin,60,K_165,175.0,810774.7583476192,0.00021584293072548867
transit,Kin,60,K_166,108.0,756208.5905447268,0.000142817737526895
transit,Kin,60,K_167,208.0,936556.1831726833,0.0002220902533528506
transit,Kin,60,K_168,63.0,941534.0274646917,6.691207982110085e-05
transit,Kin,60,K_169,146.0,781360.3949950654,0.00018685359654160876
transit,Kin,60,K_170,429.0,825611.7171665931,0.0005196147184929497
transit,Kin,60,K_171,124.0,742419.5955798979,0.00016702145355302025
transit,Kin,60,K_172,155.0,885219.7112671034,0.00017509777293383245
transit,Kin,60,K_173,146.0,642821.3583103763,0.00022712375392092398
transit,Kin,60,K_174,110.0,623732.2536123907,0.00017635772298598798
transit,Kin,60,K_175,480.0,959079.491694128,0.0005004798915594817
transit,Kin,60,K_176,350.0,976878.3756851786,0.00035828411060334034
transit,Kin,60,K_177,128.0,952002.2427444422,0.00013445346476390668
transit,Kin,60,K_178,115.0,477138.69683171925,0.00024102006557761766
transit,Kin,60,K_179,146.0,620806.073828149,0.00023517811141843885
transit,Kin,60,K_180,184.0,891684.4902738538,0.00020635101541744883
transit,Kin,60,K_181,93.0,947540.2436214782,9.814886557699758e-05
transit,Kin,60,K_182,74.0,840840.8788880955,8.800713887490287e-05
transit,Kin,60,K_183,79.0,530717.1507168106,0.00014885518565454126
transit,Kin,60,K_184,86.0,871132.7442751982,9.872203813387122e-05
transit,Kin,60,K_185,107.0,651868.6838079123,0.0001641434888004682
transit,Kin,60,K_186,124.0,596127.3610191274,0.0002080092411594933
transit,Kin,60,K_187,94.0,876316.9078034182,0.00010726713037595157
transit,Kin,60,K_188,33.0,855147.3191876204,3.85898420769764e-05
transit,Kin,60,K_189,65.0,923223.8901446385,7.040545710945225e-05
transit,Kin,60,K_190,105.0,980587.754290176,0.0001070786368079897
transit,Kin,60,K_191,190.0,1026446.684072923,0.00018510459719747277
transit,Kin,60,K_192,88.0,883840.2890154625,9.95654996651329e-05
transit,Kin,60,K_193,101.0,816629.241518894,0.00012367913719590117
transit,Kin,60,K_194,65.0,865090.0351968032,7.513668792313953e-05
transit,Kin,60,K_195,69.0,856335.5920282427,8.057588711987615e-05
transit,Kin,60,K_196,117.0,743280.5294003829,0.0001574102850432338
transit,Kin,60,K_197,82.0,790678.9913618243,0.00010370833283273085
transit,Kin,60,K_198,155.0,993177.750233382,0.0001560647124480762
transit,Kin,60,K_199,420.0,796731.8799525764,0.0005271535011564989
transit,Kin,60,K_200,330.0,766917.3288094728,0.00043029409768622235
transit,Kin,60,K_201,238.0,837527.3089229462,0.000284169838361529
transit,Kin,60,K_202,119.0,836562.6484547238,0.00014224876071124336
transit,Kin,60,K_203,342.0,579744.1150786264,0.0005899154318342965
transit,Kin,60,K_204,330.0,691961.2514038048,0.0004769053170687203
transit,Kin,60,K_205,279.0,910388.7617848276,0.0003064624825256161
transit,Kin,60,K_206,240.0,675106.2988797809,0.00035549957154634373
transit,Kin,60,K_207,122.0,683654.7006550584,0.00017845266021443732
transit,Kin,60,K_208,106.0,656621.2435410862,0.00016143248644889046
transit,Kin,60,K_209,87.0,833866.8968709861,0.00010433319793178028
transit,Kin,60,K_210,99.0,666604.9327319468,0.00014851375250745345
transit,Kin,60,K_211,89.0,718859.4126828277,0.0001238072402333114
transit,Kin,60,K_212,97.0,543711.5994093108,0.00017840340376291578
transit,Kin,60,K_213,108.0,774742.059675799,0.00013940123509648364
transit,Kin,60,K_214,103.0,875243.8417697634,0.00011768149067091018
transit,Kin,60,K_215,81.0,441359.1180459637,0.00018352402088941223
transit,Kin,60,K_216,144.0,935101.9136331974,0.000153993910076079
transit,Kin,60,K_217,148.0,936724.6163373614,0.00015799734246195766
transit,Kin,60,K_218,97.0,847158.2101378562,0.00011450045438881529
transit,Kin,60,K_219,85.0,788795.9349941375,0.00010775917601633144
transit,Kin,60,K_220,89.0,837605.414072095,0.0001062552826244501
transit,Kin,60,K_221,85.0,656765.3331731942,0.0001294221782220421
transit,Kin,60,K_222,137.0,706437.9200210504,0.00019393069952405398
transit,Kin,60,K_119,174.0,533644.12954673,0.0003260599908553163
transit,Pri,15,PS_001,50.0,1.5980876842111376,31.287394611692694
transit,Pri,15,PS_002,47.0,0.0,0.0
transit,Pri,15,PS_003,49.0,531.4768493399222,0.09219592548735939
transit,Pri,15,PS_004,81.0,18277.010432025243,0.0044317969999114635
transit,Pri,15,PS_005,53.0,826.9913772338787,0.06408772988332047
transit,Pri,15,PS_006,24.0,3250.8186247801987,0.007382755782513932
transit,Pri,15,PS_007,35.0,0.0,0.0
transit,Pri,15,PS_008,58.0,46.87926592156291,1.237220738418643
transit,Pri,15,PS_009,46.0,0.0,0.0
transit,Pri,15,PS_010,88.0,1395.235862071208,0.0630717733053143
transit,Pri,15,PS_011,40.0,0.0,0.0
transit,Pri,15,PS_012,107.0,0.0,0.0
transit,Pri,15,PS_013,58.0,989.6973407653945,0.05860377472081009
transit,Pri,15,PS_014,41.0,0.0,0.0
transit,Pri,15,PS_015,76.0,468.5927159126447,0.16218775371268887
transit,Pri,15,PS_016,62.0,0.0,0.0
transit,Pri,15,PS_017,50.0,13.661465919040658,3.6599293440620113
transit,Pri,15,PS_018,64.0,370.2546842328679,0.17285399138866223
transit,Pri,15,PS_019,25.0,0.0,0.0
transit,Pri,15,PS_020,45.0,0.0,0.0
transit,Pri,15,PS_021,37.0,0.0,0.0
transit,Pri,15,PS_022,52.0,0.0,0.0
transit,Pri,15,PS_023,39.0,0.0,0.0
transit,Pri,15,PS_024,24.0,0.0,0.0
transit,Pri,15,PS_025,34.0,0.0,0.0
transit,Pri,15,PS_026,25.0,4.19013108115512,5.966400457598117
transit,Pri,15,PS_027,84.0,0.0,0.0
transit,Pri,15,PS_028,58.0,0.0,0.0
transit,Pri,15,PS_029,47.0,0.0,0.0
transit,Pri,15,PS_030,47.0,0.0,0.0
transit,Pri,15,PS_031,49.0,0.0,0.0
transit,Pri,15,PS_032,61.0,0.0,0.0
transit,Pri,15,PS_033,50.0,0.0,0.0
transit,Pri,15,PS_034,37.0,0.0,0.0
transit,Pri,15,PS_035,58.0,0.0,0.0
transit,Pri,15,PS_036,62.0,243.17661530569384,0.2549587258711562
transit,Pri,15,PS_037,35.0,0.0,0.0
transit,Pri,15,PS_038,62.0,0.0,0.0
transit,Pri,15,PS_039,50.0,0.699630876353594,71.46625697910159
transit,Pri,15,PS_040,47.0,1.2163615406500394,38.63982741092142
transit,Pri,15,PS_041,97.0,0.5740129769475887,168.98572662209475
transit,Pri,15,PS_042,47.0,0.0,0.0
transit,Pri,15,PS_043,72.0,0.0,0.0
transit,Pri,15,PS_044,73.0,3872.801521603054,0.018849403872828317
transit,Pri,15,PS_045,85.0,951.7969740425998,0.08930475964740316
transit,Pri,15,PS_046,58.0,0.0,0.0
transit,Pri,15,PS_047,85.0,0.5084401691296696,167.1779791622288
transit,Pri,15,PS_048,39.0,2259.0029554193447,0.017264253641828604
transit,Pri,15,PS_049,63.0,0.0,0.0
transit,Pri,15,PS_050,38.0,2.3945506176912783,15.86936593415509
transit,Pri,15,PS_052,36.0,0.0,0.0
transit,Pri,15,PS_053,38.0,348.50400039659235,0.1090374858158201
transit,Pri,15,PS_054,45.0,0.0,0.0
transit,Pri,15,PS_055,53.0,3587.825051653172,0.01477218070473616
transit,Pri,15,PS_056,25.0,0.0,0.0
transit,Pri,15,PS_057,73.0,0.0,0.0
transit,Pri,15,PS_058,38.0,0.03151415748499709,1205.8072635478393
transit,Pri,15,PS_059,70.0,0.0,0.0
transit,Pri,15,PS_060,106.0,0.0,0.0
transit,Pri,15,PS_061,56.0,0.2712745082395994,206.4329610747604
transit,Pri,15,PS_063,69.0,45.126875722308334,1.5290223153181877
transit,Pri,15,PS_064,32.0,0.0,0.0
transit,Pri,15,PS_065,96.0,0.0,0.0
transit,Pri,15,PS_066,26.0,0.0,0.0
transit,Pri,15,PS_067,84.0,0.0,0.0
transit,Pri,15,PS_068,47.0,0.0,0.0
transit,Pri,15,PS_069,54.0,9567.321377236472,0.0056442130321327135
transit,Pri,15,PS_070,71.0,0.0,0.0
transit,Pri,15,PS_071,15.0,0.0,0.0
transit,Pri,15,PS_072,42.0,0.0,0.0
transit,Pri,15,PS_073,56.0,17450.23274960898,0.0032091262508378198
transit,Pri,15,PS_074,56.0,0.0,0.0
transit,Pri,15,PS_075,50.0,0.0,0.0
transit,Pri,15,PS_076,50.0,4237.225317368113,0.011800174938786764
transit,Pri,15,PS_077,87.0,0.0,0.0
transit,Pri,15,PS_078,76.0,13094.093919792636,0.005804143491373672
transit,Pri,15,PS_079,50.0,1224.1897479820723,0.040843341550947404
transit,Pri,15,PS_080,74.0,0.0,0.0
transit,Pri,15,PS_081,90.0,845.4198551138759,0.10645598096093595
transit,Pri,15,PS_082,94.0,21339.289758371757,0.0044050200856906325
transit,Pri,15,PS_083,50.0,2164.8958269158306,0.02309579951993873
transit,Pri,15,PS_084,72.0,0.0,0.0
transit,Pri,15,PS_085,50.0,1570.2888664025968,0.031841275239087634
transit,Pri,15,PS_086,53.0,1806.1247679361945,0.029344595091601304
transit,Pri,15,PS_087,37.0,7726.814836274495,0.004788519044910833
transit,Pri,15,PS_088,71.0,1691.7445174528636,0.04196851195173342
transit,Pri,15,PS_089,65.0,3198.185264448255,0.020324025853834856
transit,Pri,15,PS_090,59.0,4460.853979771125,0.013226167067460734
transit,Pri,15,PS_091,62.0,0.0,0.0
transit,Pri,15,PS_092,104.0,52.460018097049335,1.9824621449348983
transit,Pri,15,PS_093,51.0,1413.1191822839198,0.03609037414492702
transit,Pri,15,PS_094,61.0,0.0,0.0
transit,Pri,15,PS_095,76.0,6173.90445936486,0.012309876270391542
transit,Pri,15,PS_096,72.0,2457.4201980535227,0.02929901856305644
transit,Pri,15,PS_097,50.0,0.0,0.0
transit,Pri,15,PS_098,83.0,3018.221408006177,0.02749963928419334
transit,Pri,15,PS_099,43.0,0.0,0.0
transit,Pri,15,PS_100,60.0,0.0,0.0
transit,Pri,15,PS_101,85.0,15503.285754758224,0.0054827087202409365
transit,Pri,15,PS_102,80.0,0.0,0.0
transit,Pri,15,PS_103,76.0,0.0,0.0
transit,Pri,15,PS_104,54.0,1774.6686534860255,0.030428215370754685
transit,Pri,15,PS_105,62.0,479.7049890877425,0.12924610210518286
transit,Pri,15,PS_106,53.0,22041.98979809606,0.002404501611945126
transit,Pri,15,PS_107,72.0,18424.59146334019,0.003907820704912777
transit,Pri,15,PS_108,62.0,718.5966702308945,0.08627927538277988
transit,Pri,15,PS_109,43.0,3263.9546357001464,0.013174202707868251
transit,Pri,15,PS_110,50.0,0.0,0.0
transit,Pri,15,PS_111,50.0,8016.893799630133,0.006236829531446057
transit,Pri,15,PS_112,55.0,1169.1879967148373,0.04704119453376016
transit,Pri,15,PS_113,50.0,0.0630233116611932,793.3572305561286
transit,Pri,15,PS_114,50.0,4789.539915910182,0.010439416077086443
transit,Pri,15,PS_115,60.0,1499.5188839394175,0.040012833878005416
transit,Pri,15,PS_116,64.0,3328.809070437731,0.019226095172705158
transit,Pri,15,PS_117,62.0,718.5966702308945,0.08627927538277988
transit,Pri,15,PS_118,94.0,0.0,0.0
transit,Pri,15,PS_119,62.0,20309.450999488166,0.003052765926639893
transit,Pri,15,PS_120,50.0,0.0,0.0
transit,Pri,15,PS_121,75.0,12381.047800161536,0.006057645621804438
transit,Pri,15,PS_122,63.0,5672.240800293548,0.011106721702777435
transit,Pri,15,PS_123,47.0,8975.992770917144,0.0052361896003619065
transit,Pri,15,PS_124,101.0,53.491856878882025,1.8881378567337348
transit,Pri,15,PS_125,25.0,22276.8225595674,0.0011222426328149323
transit,Pri,15,PS_126,54.0,2897.0492363624317,0.0186396555923927
transit,Pri,15,PS_127,70.0,169.8370806017261,0.41215969888314585
transit,Pri,15,PS_128,62.0,1306.5937670472688,0.047451626943018334
transit,Pri,15,PS_051,78.0,0.0,0.0
transit,Pri,15,PS_062,50.0,0.0,0.0
transit,Pri,30,PS_001,50.0,108205.76337222644,0.00046208259561924294
transit,Pri,30,PS_002,47.0,54651.94354101161,0.0008599877141556826
transit,Pri,30,PS_003,49.0,157741.2934354247,0.0003106352111919214
transit,Pri,30,PS_004,81.0,300311.21600018727,0.00026972019586491065
transit,Pri,30,PS_005,53.0,173527.0600907647,0.0003054278679779277
transit,Pri,30,PS_006,24.0,175986.76928587104,0.0001363738882041448
transit,Pri,30,PS_007,35.0,28999.202982046707,0.001206929722229551
transit,Pri,30,PS_008,58.0,155099.2883462662,0.00037395400467932753
transit,Pri,30,PS_009,46.0,62535.99734461072,0.0007355763392804389
transit,Pri,30,PS_010,88.0,177976.665831253,0.0004944468399213436
transit,Pri,30,PS_011,40.0,125575.90871764782,0.00031853243514994847
transit,Pri,30,PS_012,107.0,94199.42845971968,0.0011358879958146871
transit,Pri,30,PS_013,58.0,90606.41688069142,0.0006401312621861335
transit,Pri,30,PS_014,41.0,31221.996498020453,0.0013131767535301433
transit,Pri,30,PS_015,76.0,200479.47827702202,0.0003790911700946438
transit,Pri,30,PS_016,62.0,140276.1813260352,0.00044198522809725803
transit,Pri,30,PS_017,50.0,182249.17020882177,0.00027434967162105495
transit,Pri,30,PS_018,64.0,209504.20575494034,0.00030548312750752884
transit,Pri,30,PS_019,25.0,33671.78677495668,0.0007424613421047705
transit,Pri,30,PS_020,45.0,26347.34585878803,0.001707951922033561
transit,Pri,30,PS_021,37.0,120388.55282889062,0.00030733819063834456
transit,Pri,30,PS_022,52.0,25492.972171292135,0.00203977785134672
transit,Pri,30,PS_023,39.0,77641.42997126741,0.0005023091410659572
transit,Pri,30,PS_024,24.0,175801.05051520714,0.00013651795555069197
transit,Pri,30,PS_025,34.0,52549.125117490345,0.0006470136262779284
transit,Pri,30,PS_026,25.0,205061.36294085984,0.00012191472660410463
transit,Pri,30,PS_027,84.0,39024.62443267406,0.002152487082737163
transit,Pri,30,PS_028,58.0,50559.52446642446,0.001147162688179882
transit,Pri,30,PS_029,47.0,86922.14852717498,0.0005407137397818245
transit,Pri,30,PS_030,47.0,84942.34386553825,0.0005533164951793643
transit,Pri,30,PS_031,49.0,32105.75307389629,0.0015262062187801366
transit,Pri,30,PS_032,61.0,92769.04522940711,0.0006575469204102948
transit,Pri,30,PS_033,50.0,38841.81707807085,0.0012872724234167918
transit,Pri,30,PS_034,37.0,111451.89845925856,0.000331981783275997
transit,Pri,30,PS_035,58.0,117836.83703980294,0.0004922060151734109
transit,Pri,30,PS_036,62.0,152006.18258614454,0.0004078781464356789
transit,Pri,30,PS_037,35.0,89295.11195941764,0.0003919587447956458
transit,Pri,30,PS_038,62.0,30597.00970551091,0.002026341809109307
transit,Pri,30,PS_039,50.0,100784.03651573112,0.0004961103139800878
transit,Pri,30,PS_040,47.0,111918.60496778262,0.000419948050760011
transit,Pri,30,PS_041,97.0,104219.95267655625,0.0009307238921997675
transit,Pri,30,PS_042,47.0,47166.21041382602,0.0009964760702128128
transit,Pri,30,PS_043,72.0,78966.23090426382,0.0009117821526430777
transit,Pri,30,PS_044,73.0,280089.74231959175,0.0002606307513993303
transit,Pri,30,PS_045,85.0,43356.85360189244,0.001960474364225773
transit,Pri,30,PS_046,58.0,41301.855079443405,0.0014042952765302673
transit,Pri,30,PS_047,85.0,115415.00679977887,0.0007364726854581172
transit,Pri,30,PS_048,39.0,247347.59134010243,0.00015767285134535666
transit,Pri,30,PS_049,63.0,109164.20747413152,0.0005771122372223425
transit,Pri,30,PS_050,38.0,103428.6131972112,0.0003674031665448707
transit,Pri,30,PS_052,36.0,32431.197297840412,0.0011100422740913495
transit,Pri,30,PS_053,38.0,194564.75984725438,0.000195307721859973
transit,Pri,30,PS_054,45.0,111774.60250498279,0.00040259592958958587
transit,Pri,30,PS_055,53.0,261284.12830230326,0.00020284431490105476
transit,Pri,30,PS_056,25.0,96184.52818664443,0.0002599170622481812
transit,Pri,30,PS_057,73.0,43347.28624479445,0.001684073129463013
transit,Pri,30,PS_058,38.0,87526.85138658455,0.0004341524846148453
transit,Pri,30,PS_059,70.0,61033.759842425185,0.0011469062397716206
transit,Pri,30,PS_060,106.0,57630.41208036787,0.0018393066468478283
transit,Pri,30,PS_061,56.0,100521.34103556977,0.0005570956318637276
transit,Pri,30,PS_063,69.0,149618.74877865202,0.00046117214963533427
transit,Pri,30,PS_064,32.0,70599.96166372638,0.00045325803649042646
transit,Pri,30,PS_065,96.0,3731.9068113626263,0.025724115004079548
transit,Pri,30,PS_066,26.0,40767.27792599555,0.000637766398021412
transit,Pri,30,PS_067,84.0,68503.54298969074,0.001226213949439686
transit,Pri,30,PS_068,47.0,161920.27591907277,0.000290266303791938
transit,Pri,30,PS_069,54.0,268232.27786624496,0.00020131805325430412
transit,Pri,30,PS_070,71.0,62863.92042280994,0.0011294236745412701
transit,Pri,30,PS_071,15.0,88045.64564456885,0.00017036617643254552
transit,Pri,30,PS_072,42.0,81786.12516748352,0.0005135345379670626
transit,Pri,30,PS_073,56.0,318713.383959038,0.00017570645858787433
transit,Pri,30,PS_074,56.0,39248.516562566656,0.0014268055178780974
transit,Pri,30,PS_075,50.0,106225.47102370013,0.0004706969008294105
transit,Pri,30,PS_076,50.0,292549.219289579,0.00017091141149314654
transit,Pri,30,PS_077,87.0,153336.53162687802,0.0005673794696993784
transit,Pri,30,PS_078,76.0,377066.17314721266,0.0002015561336771739
transit,Pri,30,PS_079,50.0,103255.24551736609,0.0004842369000187085
transit,Pri,30,PS_080,74.0,68620.02915580197,0.001078402339818055
transit,Pri,30,PS_081,90.0,104203.47981376864,0.0008636947649046562
transit,Pri,30,PS_082,94.0,415517.81916838104,0.00022622375181919263
transit,Pri,30,PS_083,50.0,237566.43799585363,0.0002104674398530683
transit,Pri,30,PS_084,72.0,104405.36678243047,0.0006896197218485927
transit,Pri,30,PS_085,50.0,151078.57043603907,0.0003309536213884689
transit,Pri,30,PS_086,53.0,283548.22211685986,0.00018691705983667531
transit,Pri,30,PS_087,37.0,213277.31944954247,0.0001734830505911039
transit,Pri,30,PS_088,71.0,86942.54054995422,0.0008166313009821218
transit,Pri,30,PS_089,65.0,91661.69844311706,0.0007091293430520205
transit,Pri,30,PS_090,59.0,118848.37409387762,0.0004964308552794862
transit,Pri,30,PS_091,62.0,156803.8358840038,0.00039539849041617017
transit,Pri,30,PS_092,104.0,68431.09892540914,0.0015197768504837466
transit,Pri,30,PS_093,51.0,107916.787760223,0.0004725863422965789
transit,Pri,30,PS_094,61.0,77146.72217703206,0.0007907011247998398
transit,Pri,30,PS_095,76.0,121908.07933764759,0.0006234205346595902
transit,Pri,30,PS_096,72.0,279865.37484863674,0.00025726655195892206
transit,Pri,30,PS_097,50.0,86532.8210240924,0.0005778154393704447
transit,Pri,30,PS_098,83.0,109624.88348836995,0.000757127372534954
transit,Pri,30,PS_099,43.0,187602.21143846703,0.00022920838549978328
transit,Pri,30,PS_100,60.0,151518.2971828403,0.0003959917786536153
transit,Pri,30,PS_101,85.0,372837.36765560164,0.00022798144009673524
transit,Pri,30,PS_102,80.0,102730.12701259232,0.0007787394246109894
transit,Pri,30,PS_103,76.0,90554.69127020173,0.000839271813905558
transit,Pri,30,PS_104,54.0,172616.7635214279,0.0003128317256006058
transit,Pri,30,PS_105,62.0,79143.34633083692,0.0007833886596205587
transit,Pri,30,PS_106,53.0,145040.2688002555,0.00036541575962596837
transit,Pri,30,PS_107,72.0,359598.5628444294,0.00020022326961064316
transit,Pri,30,PS_108,62.0,118280.9399100202,0.0005241757467193382
transit,Pri,30,PS_109,43.0,109029.64397968257,0.00039438815381267274
transit,Pri,30,PS_110,50.0,134460.87593459061,0.00037185537913885696
transit,Pri,30,PS_111,50.0,255895.60480197953,0.000195392179708173
transit,Pri,30,PS_112,55.0,134652.43907399444,0.00040845899545700995
transit,Pri,30,PS_113,50.0,80318.97421861565,0.0006225179104492525
transit,Pri,30,PS_114,50.0,244082.3511743885,0.00020484889529877033
transit,Pri,30,PS_115,60.0,86979.41371588717,0.0006898183999720469
transit,Pri,30,PS_116,64.0,118713.31818776821,0.0005391139004199306
transit,Pri,30,PS_117,62.0,118807.35224248498,0.0005218532256611395
transit,Pri,30,PS_118,94.0,63558.60046623676,0.0014789501233579575
transit,Pri,30,PS_119,62.0,140343.15714665086,0.0004417742999412035
transit,Pri,30,PS_120,50.0,103709.44932053289,0.0004821161459016711
transit,Pri,30,PS_121,75.0,142150.2463520876,0.0005276107634329018
transit,Pri,30,PS_122,63.0,115839.42476950459,0.0005438562918052846
transit,Pri,30,PS_123,47.0,111972.65733253512,0.0004197453299730124
transit,Pri,30,PS_124,101.0,107097.58323176048,0.0009430651649854205
transit,Pri,30,PS_125,25.0,341684.5531507385,7.316690136990458e-05
transit,Pri,30,PS_126,54.0,118009.70627119427,0.00045758947891883027
transit,Pri,30,PS_127,70.0,126904.79636583106,0.0005515945969308328
transit,Pri,30,PS_128,62.0,82784.27744649234,0.0007489344826386113
transit,Pri,30,PS_051,78.0,45704.74981237769,0.001706605994348451
transit,Pri,30,PS_062,50.0,58648.832703980246,0.0008525318867361995
transit,Pri,60,PS_001,50.0,719520.1918265457,6.949075309905058e-05
transit,Pri,60,PS_002,47.0,740908.1418752023,6.343566407712202e-05
transit,Pri,60,PS_003,49.0,819164.8531094382,5.9817019509568406e-05
transit,Pri,60,PS_004,81.0,923171.6614371146,8.774099485886095e-05
transit,Pri,60,PS_005,53.0,836145.0528743659,6.338613117162515e-05
transit,Pri,60,PS_006,24.0,827628.5684139369,2.8998515657807072e-05
transit,Pri,60,PS_007,35.0,623916.2648444362,5.609727133612506e-05
transit,Pri,60,PS_008,58.0,810971.8680192998,7.151912697250269e-05
transit,Pri,60,PS_009,46.0,619462.5891919726,7.425791452556066e-05
transit,Pri,60,PS_010,88.0,833168.3907988629,0.00010562090565584632
transit,Pri,60,PS_011,40.0,824786.3533587891,4.849740764636495e-05
transit,Pri,60,PS_012,107.0,734610.5110067088,0.00014565541657356277
transit,Pri,60,PS_013,58.0,715100.4702088514,8.110748407571398e-05
transit,Pri,60,PS_014,41.0,524046.2886076675,7.823736355223968e-05
transit,Pri,60,PS_015,76.0,898470.3996117719,8.458820683779846e-05
transit,Pri,60,PS_016,62.0,785119.2954981506,7.896889091314663e-05
transit,Pri,60,PS_017,50.0,876137.1613780275,5.706868993133196e-05
transit,Pri,60,PS_018,64.0,935427.1377416846,6.841794236856256e-05
transit,Pri,60,PS_019,25.0,610179.8256587215,4.097152830808717e-05
transit,Pri,60,PS_020,45.0,658172.4105194465,6.837114300261363e-05
transit,Pri,60,PS_021,37.0,840262.0777669481,4.403388059393319e-05
transit,Pri,60,PS_022,52.0,677561.4975005697,7.67458012177799e-05
transit,Pri,60,PS_023,39.0,798417.7530985737,4.884660924515416e-05
transit,Pri,60,PS_024,24.0,915500.2433302047,2.621517599241492e-05
transit,Pri,60,PS_025,34.0,743931.0970319712,4.570315736988047e-05
transit,Pri,60,PS_026,25.0,935719.4939874042,2.6717408540316816e-05
transit,Pri,60,PS_027,84.0,579667.138354673,0.00014491075039793625
transit,Pri,60,PS_028,58.0,775193.8061173555,7.481999925992631e-05
transit,Pri,60,PS_029,47.0,824588.0464367548,5.69981582962528e-05
transit,Pri,60,PS_030,47.0,828648.0494413086,5.6718892938550156e-05
transit,Pri,60,PS_031,49.0,730279.7337712356,6.709757608493287e-05
transit,Pri,60,PS_032,61.0,821363.5788774362,7.426674565162624e-05
transit,Pri,60,PS_033,50.0,716693.3217550081,6.976484708628529e-05
transit,Pri,60,PS_034,37.0,836888.3102867791,4.421139540988582e-05
transit,Pri,60,PS_035,58.0,843397.0777477508,6.876950552743918e-05
transit,Pri,60,PS_036,62.0,853667.8781356215,7.262777666579848e-05
transit,Pri,60,PS_037,35.0,767220.1025933349,4.5619242615898656e-05
transit,Pri,60,PS_038,62.0,594279.6923875452,0.00010432798023252692
transit,Pri,60,PS_039,50.0,743083.1618009113,6.728721974916198e-05
transit,Pri,60,PS_040,47.0,757199.9392073517,6.207079209382969e-05
transit,Pri,60,PS_041,97.0,749096.8921061931,0.00012948925702691225
transit,Pri,60,PS_042,47.0,646658.2320447206,7.26813603708205e-05
transit,Pri,60,PS_043,72.0,753289.4976983148,9.558078297918247e-05
transit,Pri,60,PS_044,73.0,966711.7838696657,7.551371692996972e-05
transit,Pri,60,PS_045,85.0,389973.9619078329,0.00021796327012234997
transit,Pri,60,PS_046,58.0,443201.771803289,0.00013086590282347237
transit,Pri,60,PS_047,85.0,704010.4797790643,0.00012073683906903641
transit,Pri,60,PS_048,39.0,945266.0749172101,4.125822457281751e-05
transit,Pri,60,PS_049,63.0,663965.8832861609,9.488439328869523e-05
transit,Pri,60,PS_050,38.0,684558.4184940154,5.551023692557541e-05
transit,Pri,60,PS_052,36.0,351232.4942327598,0.00010249621145856454
transit,Pri,60,PS_053,38.0,888790.5808307702,4.275472852612889e-05
transit,Pri,60,PS_054,45.0,690821.3838824976,6.513984808503567e-05
transit,Pri,60,PS_055,53.0,928990.092523505,5.705120046655289e-05
transit,Pri,60,PS_056,25.0,784157.7464072987,3.188134034834207e-05
transit,Pri,60,PS_057,73.0,536196.4074113846,0.00013614414231610542
transit,Pri,60,PS_058,38.0,645081.4898322027,5.890728628701543e-05
transit,Pri,60,PS_059,70.0,517494.24175168434,0.00013526720560803643
transit,Pri,60,PS_060,106.0,503618.02551505127,0.00021047697784763278
transit,Pri,60,PS_061,56.0,678294.9422865619,8.255995512987544e-05
transit,Pri,60,PS_063,69.0,731989.6505325406,9.426362783927448e-05
transit,Pri,60,PS_064,32.0,594810.8144844664,5.379861835184519e-05
transit,Pri,60,PS_065,96.0,266698.01544897916,0.00035995768411844575
